3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,414773,6120,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,0.00,-0.34,414803,6150,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.95,-0.72,-0.45,414833,6180,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,414863,6210,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.95,-0.72,-0.45,414893,6240,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,0.00,-0.34,414923,6270,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,414953,6300,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,414983,6330,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,415013,6360,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,415043,6390,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,415073,6420,
3.02,-0.76,0.00,2.78,0.00,1.17,2.87,-1.19,0.98,2.95,-0.72,-0.45,415103,6450,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,415133,6480,
3.02,-0.76,0.00,2.81,0.00,1.22,2.87,-1.19,0.98,2.95,-0.72,-0.45,415163,6510,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.95,-0.72,-0.45,415193,6540,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.95,-0.72,-0.45,415223,6570,
3.02,-0.76,0.00,2.81,0.00,1.22,2.87,-1.19,0.98,2.97,-0.95,-0.34,415253,6600,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,415283,6630,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,0.00,-0.34,415313,6660,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,415343,6690,
3.02,-0.76,0.00,2.81,0.00,1.22,2.87,-1.19,0.98,2.97,-0.95,-0.34,415373,6720,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,415403,6750,
3.02,-0.76,0.00,2.81,0.00,1.22,2.87,-1.19,0.98,2.97,0.00,-0.34,415433,6780,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,415463,6810,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,415493,6840,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,0.00,-0.34,415523,6870,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,0.00,-0.34,415553,6900,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,415583,6930,
3.02,-0.76,0.00,2.81,0.00,1.22,2.86,-1.13,1.07,2.97,-0.95,-0.34,415613,6960,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,415643,6990,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,415673,7020,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,415703,7050,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,415733,7080,
3.02,-0.76,0.00,2.81,0.00,1.22,2.88,-1.15,1.11,2.97,0.00,-0.34,415763,7110,
2.96,-0.89,0.00,2.78,0.00,1.17,2.88,-1.15,1.11,2.97,0.00,-0.34,415793,7140,
